id,geoname,latitude,longitude,country
65 / 5758,Northwest Mexico,23.634501,-102.552784,Mexico
65 / 5765,"Oaxaca, Santa Catarina Quioquitani",23.634501,-102.552784,Mexico
65 / 5780,"Oaxaca, San Juan Guivini",23.634501,-102.552784,Mexico
65 / 5786,"Oaxaca, Santa Catalina Quierí",23.634501,-102.552784,Mexico
65 / 5799,"Oaxaca, Huantla De Jiming In The Sierra Mazateca",23.634501,-102.552784,Mexico
65 / 5807,"Puebla, Thuamanahuac Village",23.634501,-102.552784,Mexico
65 / 5831,"Oaxaca, San Juan Mixtepec",23.634501,-102.552784,Mexico
65 / 5836,"Aguascalientes, Santa Maria",15.783471,-90.230759,Guatemala
65 / 5859,"Jalisco, Mascola",23.634501,-102.552784,Mexico
65 / 5879,"San Marcos, San Antonio Sacatepéquez",15.783471,-90.230759,Guatemala
65 / 5880,"Huehuetenango, San Ildefonso Ixtahuacán",15.783471,-90.230759,Guatemala
65 / 5882,"Baja Verapaz, San Miguel Chicaj",15.783471,-90.230759,Guatemala
65 / 5892,"Chimaltenango, Santo Domingo Xenacoj",15.783471,-90.230759,Guatemala
65 / 5893,"Chimaltenango, San Juan Comalapa",15.783471,-90.230759,Guatemala
65 / 5894,"Chimaltenango, Tecpán",15.783471,-90.230759,Guatemala
65 / 5915,"Suchitepéquez, San Bernardina Suchitepéquez",15.783471,-90.230759,Guatemala
65 / 5926,"Department Guatemala, San José Nacahuil",15.783471,-90.230759,Guatemala
65 / 5981,"Jalapa, San Luis Jilotepeque",15.783471,-90.230759,Guatemala
65 / 5982,"Huehuetenango, Todos Santos",15.783471,-90.230759,Guatemala
65 / 6077,"Quetzaltenango, Chiquirichapa",15.783471,-90.230759,Guatemala
65 / 6098,"San Blas, Tupeli Island",8.537981,-80.782127,Panama
65 / 6116,"Chiapas, Bochil",23.634501,-102.552784,Mexico
65 / 6117,"Oaxaca, Yalalag, Chamula",23.634501,-102.552784,Mexico
65 / 6140,"Chihuahua, Northern Chihuahua, Mata Ortiz Area",23.634501,-102.552784,Mexico
DN/ 516,Popocatapetl,23.634501,-102.552784,Mexico
DN/ 622,Santa Lucia,23.634501,-102.552784,Mexico
DN/ 703,"Eastern Cuba, Cape Maysi, Cueva De Ponce",21.521757,-77.781167,Cuba
K/ 6983,Sardinal,9.748917,-83.753428,Costa Rica
M/ 366,Rio Bec,23.634501,-102.552784,Mexico
MCAA/ 0126,"Jalisco, Puerta Vallarta, Banderai Bay",23.634501,-102.552784,Mexico
MCAA/ 0139,Chiccomcuac,23.634501,-102.552784,Mexico
MCAA/ 0156,"Guerrero, Tepecoacuilo",23.634501,-102.552784,Mexico
MCAA/ 0191,"Zacatecas, Tenayuca, Pyramid Of Santa Cecilia",23.634501,-102.552784,Mexico
MCAA/ 0227,"Chiapas, El Mirador",23.634501,-102.552784,Mexico
MCAA/ 0480 A,"Vera Cruz, Jalapa, Mepas De Agapito",23.634501,-102.552784,Mexico
MCAA/ 0480 B,"Vera Cruz, Jalapa, La Canada Cerro Gardo",23.634501,-102.552784,Mexico
MCAA/ 0480 D,"Vera Cruz, Jalapa, Oceoloapan",23.634501,-102.552784,Mexico
MCAA/ 0594 A,"Tampico-Panuco Region, Tamuin Vieso",23.634501,-102.552784,Mexico
MCAA/ 0594 B,"Tampico-Panuco Region, Choyal",23.634501,-102.552784,Mexico
MCAA/ 0594 C,"Tampico-Panuco Region, El Terrero",23.634501,-102.552784,Mexico
MCAA/ 0595 B,"Tampico-Panuco Region, Tamuin Du Solier",23.634501,-102.552784,Mexico
MCAA/ 0595 C,"Tampico-Panuco Region, Rebanado, West Tamuin",23.634501,-102.552784,Mexico
MCAA/ 0595 D,"Tampico-Panuco Region, Tres Filos",23.634501,-102.552784,Mexico
MCAA/ 0596 A,"Tampico-Panuco Region, Tantoc",23.634501,-102.552784,Mexico
MCAA/ 0596 B,"Tampico-Panuco Region, Aserra Dero",23.634501,-102.552784,Mexico
MCAA/ 0597 A,"Tampico-Panuco Region, Alto Del Ojite",23.634501,-102.552784,Mexico
MCAA/ 0598 B,"Tampico-Panuco Region, Tanchicon",23.634501,-102.552784,Mexico
MCAA/ 0598 D,"Tampico-Panuco Region, Hacienda Paija",23.634501,-102.552784,Mexico
MCAA/ 0598 E,"Tampico-Panuco Region, Chinton",23.634501,-102.552784,Mexico
MCAA/ 0598 F,"Tampico-Panuco Region, Tamante",23.634501,-102.552784,Mexico
MCAA/ 0599 A,"Tampico-Panuco Region, Tampacas",23.634501,-102.552784,Mexico
MCAA/ 0599 B,"Tampico-Panuco Region, Hacienda De Quiebo",23.634501,-102.552784,Mexico
MCAA/ 0599 C,"Tampico-Panuco Region, Cerro De Topila",23.634501,-102.552784,Mexico
MCAA/ 0599 D,"Tampico-Panuco Region, Veracruz, Chila",23.634501,-102.552784,Mexico
MCAA/ 0599 E,"Veracruz, Panuco, Vera Cruz, Quiedo",23.634501,-102.552784,Mexico
MCAA/ 0600 A,"Between Panuco And Tuxpan, Altotonga, Santa Cruz",23.634501,-102.552784,Mexico
MCAA/ 0600 B,"Between Panuco And Tuxpan, Xiuhtetelco",23.634501,-102.552784,Mexico
MCAA/ 0600 C,"Between Panuco And Tuxpan, Tlapacoya",23.634501,-102.552784,Mexico
MCAA/ 0600 D,"Between Panuco And Tuxpan, Road From Tahuatlan To Castillo",23.634501,-102.552784,Mexico
MCAA/ 0600 E,"Between Panuco And Tuxpan, Amatlan",23.634501,-102.552784,Mexico
MCAA/ 0600 F,"Between Panuco And Tuxpan, Amatlan, Moneque",23.634501,-102.552784,Mexico
MCAA/ 0600 H,"Between Panuco And Tuxpan, El Peñon",23.634501,-102.552784,Mexico
MCAA/ 0600 I,"Between Panuco And Tuxpan, Ozuluama",23.634501,-102.552784,Mexico
MCAA/ 0600 K,"Between Panuco And Tuxpan, La Constancia",23.634501,-102.552784,Mexico
MCAA/ 0601 B,"Between Panuco And Tuxpan, Naranjo",23.634501,-102.552784,Mexico
MCAA/ 0601 C,"Between Panuco And Tuxpan, Cuchillo Larjo",23.634501,-102.552784,Mexico
MCAA/ 0601 D,Chanicaco,23.634501,-102.552784,Mexico
MCAA/ 0601 E,"Between Panuco And Tuxpan, Huachinanjo",23.634501,-102.552784,Mexico
MCAA/ 0699 B,"Oaxaca, Monte Alban Area",23.634501,-102.552784,Mexico
MCAA/ 0737 H,"Oaxaca, Ciénega Juchitan",23.634501,-102.552784,Mexico
MCAA/ 0740 B,"Oaxaca, Comitancillo",23.634501,-102.552784,Mexico
MCAA/ 0740 G,"Oaxaca, Chiapa De Corzo",23.634501,-102.552784,Mexico
MCAA/ 0741 A,"Oaxaca, Cerro Tortuga",23.634501,-102.552784,Mexico
MCAA/ 0742 A,"Oaxaca, La Venta",23.634501,-102.552784,Mexico
MCAA/ 0742 B,"Oaxaca, Iglesia Vieja",23.634501,-102.552784,Mexico
MCAA/ 0742 C,"Oaxaca, Bellote",23.634501,-102.552784,Mexico
MCAA/ 0743 A,"Oaxaca, Mogone",23.634501,-102.552784,Mexico
MCAA/ 0743 C,"Oaxaca, Los Horcones",23.634501,-102.552784,Mexico
MCAA/ 0743 E,"Oaxaca, Huazontlan Del Rio",23.634501,-102.552784,Mexico
MCAA/ 0744 E,"Oaxaca, Pijijiapan",23.634501,-102.552784,Mexico
MCAA/ 0744 F,"Oaxaca, Rancho Leon",23.634501,-102.552784,Mexico
MCAA/ 0744 H,"Oaxaca, Pijijiapan - El Carmen",23.634501,-102.552784,Mexico
MCAA/ 0744 J,"Oaxaca, Rio Patos, La Panela",23.634501,-102.552784,Mexico
MCAA/ 0745 A,"Oaxaca, Monteverde",23.634501,-102.552784,Mexico
MCAA/ 0759 E,San Isidro,23.634501,-102.552784,Mexico
MCAA/ 0761 B,"Oaxaca, Punta Sueno",23.634501,-102.552784,Mexico
MCAA/ 0763 G,"Oaxaca, San Cristobal, Ixhuatan",23.634501,-102.552784,Mexico
MCAA/ 0763 H,"Oaxaca, Union Hidalgo, Chicapa De Castro",23.634501,-102.552784,Mexico
MCAA/ 0816,"Chiapas, Palenque On Road To Ocozingo",23.634501,-102.552784,Mexico
MCAA/ 0823 A,"Oaxaca, Las Piedritas",23.634501,-102.552784,Mexico
MCAA/ 0981,"Sonora, Huatabampo, Santa Cruz",23.634501,-102.552784,Mexico
MCAA/ 1002,"Villa Juarez, Huachinanjo",23.634501,-102.552784,Mexico
MCAA/ 1035,"Tres Zapotes, Ranchito",23.634501,-102.552784,Mexico
MCAE/ 0096,"Jalisco, San Pedro Tlaquepeque",23.634501,-102.552784,Mexico
SAE/ 0132 A,"Puerto Rico, El Yunque",37.09024,-95.712891,United States
SAE/ 0132 L,Puerto Rico,37.09024,-95.712891,United States
TL/ 170 1,"Oaxaca, Distrito De Miahuatlan, San Jose Lachiguiri, Cerro Del Cantero",23.634501,-102.552784,Mexico
TL/ 272 5,"Guerrero, Coastal Guerrero",23.634501,-102.552784,Mexico
